Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2021-03-25,117.81153869628906,118.85689248276148,116.2581767195336,116.78573572681164,98844700
2021-03-26,118.41726684570312,118.68105009974973,116.18002856883524,117.57708103155676,94071200
2021-03-29,118.5931167602539,119.7557009862055,117.94832734627744,118.8471283250857,80819200
2021-03-30,117.13744354248048,117.62592328414752,116.12140478537988,117.3426041395475,85671900
2021-03-31,119.33558654785156,120.67401609214124,118.35862719412968,118.8471068709906,118323800
2021-04-01,120.16602325439452,121.31883580815018,119.66777180267046,120.8108201276386,75089100
2021-04-05,122.99920654296876,123.25321810824464,120.23440927913929,121.01597988601443,88651200
2021-04-06,123.3020477294922,124.20084860867148,122.75495283844548,123.58536685624392,80171300
2021-04-07,124.95313262939452,124.97266854154005,122.25672208309726,122.93082658307412,83466700
2021-04-08,127.35645294189452,127.38576053706136,125.55885087130036,125.9789363401719,88844600
2021-04-09,129.9356231689453,129.97469499267643,126.48695706989602,126.80935551775303,106686700
2021-04-12,128.2161865234375,129.78909211563084,127.62024055602956,129.46669365058517,91420000
2021-04-13,131.33265686035156,131.5573682758643,128.89025813953373,129.38851701920058,91266500
2021-04-14,128.9879913330078,131.88956290959672,128.62652100497414,131.83094771123694,87222800
2021-04-15,131.4010467529297,131.88952648063574,130.56086102498654,130.7367214787142,89347100
2021-04-16,131.0688934326172,131.56713742369558,130.2091642804324,131.20566716980846,84922400
2021-04-19,131.73318481445312,132.34867392684956,130.267745904721,130.43382719229146,94264200
2021-04-20,130.04310607910156,132.40734676088633,128.773055489456,131.90910268119194,94812300
2021-04-21,130.42408752441406,130.668327388692,128.27477970021195,129.31035433959545,68847100
2021-04-22,128.90003967285156,131.05911183417535,128.38225232698375,129.97468618567086,84566500
2021-04-23,131.22518920898438,132.0067447760847,129.1149534004929,129.1149534004929,78657500
2021-04-26,131.61598205566406,131.9481447004186,130.48270548356416,131.72344819452212,66905100
2021-04-27,131.29359436035156,132.2900972832069,131.02004687677868,131.89930451580292,66015800
2021-04-28,130.5022430419922,131.90906701274747,130.01376332476983,131.21541925511582,107760100
2021-04-29,130.40455627441406,133.91185238072063,129.3982891326952,133.3256706891164,151101000
2021-04-30,128.43109130859375,130.4826971366181,128.0500777328737,128.74371056977083,109839500
2021-05-03,129.4862060546875,130.98096780991455,128.79257315513814,128.99772630286216,75135100
2021-05-04,124.9042739868164,128.4604135210105,123.78076904048892,128.1673226815826,137564700
2021-05-05,125.14850616455078,127.44435182969652,125.02149667116376,126.22315256933682,84000900
2021-05-06,126.75074005126952,126.76050428037594,124.20086752220476,124.94335888284245,78128300
2021-05-07,127.42598724365234,128.4535252531299,126.71158461839184,128.05230280970935,78973300
2021-05-10,124.1378173828125,126.77029738873344,124.09867172726176,126.6430870741667,88071200
2021-05-11,123.2179183959961,123.57021435708376,120.14504795375876,120.859443088754,126142800
2021-05-12,120.14505004882812,121.97507024694492,119.63617145947644,120.7615847905906,112172300
2021-05-13,122.29801940917967,123.45279014468096,121.60320080499332,121.91635859091213,105861300
2021-05-14,124.72499084472656,125.15558560180872,123.1592019093422,123.55065100975592,81918000
2021-05-17,123.5702133178711,124.21610541801878,122.4937339505618,124.10845673466083,74244600
2021-05-18,122.18059539794922,124.27483971332012,122.11209235833508,123.8540331938986,63342900
2021-05-19,122.02400970458984,122.2490879012354,120.233135080965,120.5267237775913,92612000
2021-05-20,124.58798217773438,124.98921955050378,122.42523508929489,122.55246033737806,76857100
2021-05-21,122.74817657470705,125.26322700578169,122.53287920868762,125.087075294154,79295400
2021-05-24,124.38246154785156,125.20450531193676,123.24726749854406,123.31577052336202,63092900
2021-05-25,124.18673706054688,125.57638154110204,123.61913631963486,125.08706463603312,72009500
2021-05-26,124.1378173828125,124.66627253334184,123.71701091848011,124.24546606900942,56575900
2021-05-27,122.60137939453124,124.91092068620031,122.405658593381,123.73658094675876,94625600
2021-05-28,121.94570922851562,123.11026818036667,121.88699448010972,122.88518253436054,71311100
2021-06-01,121.62276458740234,122.66988658829084,121.29003772089116,122.40566275113608,67637100
2021-06-02,122.38609313964844,122.56224486317689,121.3976932979945,121.62277149311544,59278900
